word,difficulty,frequency,defined_in,1gram-score,is_profane,level
abet,9,1.97,tw/wapi,0.38312829525483305,False,hard
able,1,5.25,tw/wapi,0.476274165202109,False,hard
ably,1,2.12,tw/wapi,0.2882249560632689,False,hard
abut,9,2.6,tw/wapi,0.343585237258348,False,hard
acer,6,-1,tw/wapi,0.2592267135325132,False,hard
ache,7,3.65,tw/wapi,0.38927943760984185,False,hard
achy,10,2.2,tw/wapi,0.20123022847100178,False,hard
acid,2,3.96,tw/wapi,0.34358523725834794,False,hard
acme,8,2.24,tw/wapi,0.46045694200351495,False,hard
acne,4,2.98,tw/wapi,0.5650263620386644,False,medium
acre,4,3.23,tw/wapi,0.5615114235500879,False,medium
adze,10,-1,tw/wapi,0.38137082601054484,False,hard
aeon,10,2.72,tw/wapi,0.45606326889279447,False,hard
afro,8,3.28,tw/wapi,0.29789103690685415,False,hard
aged,3,3.87,tw/wapi,0.31195079086115995,False,hard
agio,10,-1,tw/wapi,0.2548330404217926,False,hard
ague,10,1.6,tw/wapi,0.4402460456942004,False,hard
ahem,8,3.84,tw/wapi,0.30667838312829526,False,hard
aide,5,3.06,tw/wapi,0.6379613356766258,False,medium
aids,2,3.46,tw/wapi,0.6098418277680141,False,medium
acts,2,4.17,tw/wapi,0.44288224956063277,False,hard
airy,7,2.75,tw/wapi,0.5834797891036907,False,medium
akin,6,2.85,tw/wapi,0.30931458699472764,False,hard
alky,10,2.24,tw/wapi,0.2970123022847101,False,hard
alms,8,3.19,tw/wapi,0.4991212653778559,False,hard
aloe,7,2.56,tw/wapi,0.5369068541300528,False,medium
alps,6,3.34,tw/wapi,0.46748681898066785,False,hard
also,1,5.58,tw/wapi,0.3101933216168717,False,hard
alto,6,2.96,tw/wapi,0.29964850615114236,False,hard
alum,8,2.45,tw/wapi,0.30052724077328646,False,hard
amen,8,4.47,tw/wapi,0.29964850615114236,False,hard
amex,9,2.17,tw/wapi,0.21792618629173988,False,hard
airs,1,3.19,tw/wapi,0.7434094903339192,False,easy
amok,8,2.81,tw/wapi,0.2882249560632689,False,hard
anew,7,3.21,tw/wapi,0.257469244288225,False,hard
ante,6,3.17,tw/wapi,0.48154657293497366,False,hard
anti,1,4.33,tw/wapi,0.218804920913884,False,hard
anus,6,3.4,tw/wapi,0.4411247803163445,False,hard
apex,6,2.87,tw/wapi,0.23198594024604574,False,hard
apse,10,1.9,tw/wapi,0.48330404217926193,False,hard
amyl,10,2.4,tw/wapi,0.1704745166959578,False,hard
arch,4,3.55,tw/wapi,0.29613356766256593,False,hard
ares,8,3.48,tw/wapi,0.5448154657293498,False,medium
arid,6,2.69,tw/wapi,0.4182776801405976,False,hard
army,3,4.93,tw/wapi,0.3471001757469244,False,hard
arms,2,4.79,tw/wapi,0.507029876977153,False,medium
arse,6,4.1,tw/wapi,0.5562390158172232,True,medium
arty,8,2.89,tw/wapi,0.3576449912126538,False,hard
arts,1,4.19,tw/wapi,0.5175746924428822,False,medium
apis,9,1.73,tw/wapi,0.4850615114235502,False,hard
ashy,4,2.17,tw/wapi,0.1836555360281195,False,hard
atom,4,3.55,tw/wapi,0.2381370826010545,False,hard
atop,6,2.96,tw/wapi,0.249560632688928,False,hard
aunt,5,4.79,tw/wapi,0.6274165202108963,False,medium
auto,2,3.9,tw/wapi,0.39455184534270654,False,hard
aver,8,2.08,tw/wapi,0.24077328646748683,False,hard
avid,6,2.68,tw/wapi,0.3251318101933216,False,hard
avow,10,1.6,tw/wapi,0.20035149384885764,False,hard
awed,5,2.56,tw/wapi,0.3251318101933216,False,hard
awol,10,3.12,tw/wapi,0.24692442882249563,False,hard
awry,8,2.69,tw/wapi,0.36818980667838314,False,hard
axil,10,-1,tw/wapi,0.27680140597539543,False,hard
axle,6,2.81,tw/wapi,0.4753954305799648,False,hard
axon,8,2.02,tw/wapi,0.2671353251318102,False,hard
back,1,6.27,tw/wapi,0.6634446397188051,False,easy
auld,9,2.87,tw/wapi,0.4859402460456942,False,hard
bade,1,2.27,tw/wapi,0.8075571177504395,False,easy
baht,8,3.56,tw/wapi,0.6695957820738138,False,easy
bail,5,4.13,tw/wapi,0.6731107205623903,False,easy
bait,5,3.99,tw/wapi,0.7917398945518455,False,easy
bake,6,3.74,tw/wapi,0.7978910369068543,False,easy
bald,4,4.04,tw/wapi,0.7038664323374341,False,easy
bale,8,2.54,tw/wapi,0.8717047451669597,False,easy
balk,9,2.08,tw/wapi,0.702108963093146,False,easy
balm,7,3.07,tw/wapi,0.6467486818980669,False,medium
band,1,4.8,tw/wapi,0.7768014059753955,False,easy
bane,8,2.74,tw/wapi,0.944639718804921,False,easy
bang,3,4.46,tw/wapi,0.7126537785588752,False,easy
bank,1,4.95,tw/wapi,0.7750439367311073,False,easy
bard,8,2.93,tw/wapi,0.773286467486819,False,easy
bare,4,3.98,tw/wapi,0.9411247803163445,False,easy
barf,9,3.13,tw/wapi,0.6766256590509667,False,easy
bark,5,3.87,tw/wapi,0.7715289982425309,False,easy
barn,5,4,tw/wapi,0.7548330404217927,False,easy
base,1,4.55,tw/wapi,0.8611599297012302,False,easy
bash,5,3.6,tw/wapi,0.6291739894551845,False,medium
bask,8,2.73,tw/wapi,0.6915641476274166,False,easy
bath,3,4.55,tw/wapi,0.6186291739894554,False,medium
bawl,10,2.49,tw/wapi,0.5808435852372584,False,medium
bead,5,3.1,tw/wapi,0.6282952548330404,False,medium
beak,8,3.25,tw/wapi,0.6265377855887523,False,medium
barm,10,-1,tw/wapi,0.7161687170474518,False,easy
beam,3,3.89,tw/wapi,0.5711775043936732,False,medium
bars,1,4.22,tw/wapi,0.9130052724077329,False,easy
bean,4,3.92,tw/wapi,0.6098418277680141,False,medium
bear,2,4.83,tw/wapi,0.5571177504393674,False,medium
beat,2,5.15,tw/wapi,0.6968365553602812,False,easy
beau,8,3.46,tw/wapi,0.5193321616871704,False,medium
beck,7,3.62,tw/wapi,0.5105448154657295,False,medium
belt,3,4.34,tw/wapi,0.6195079086115993,False,medium
bats,4,3.67,tw/wapi,0.8224956063268893,False,easy
bend,5,4.14,tw/wapi,0.6239015817223199,False,medium
bent,4,3.96,tw/wapi,0.6924428822495606,False,easy
berg,7,3.2,tw/wapi,0.5562390158172232,False,medium
berk,10,2.74,tw/wapi,0.6186291739894553,False,medium
berm,9,2.45,tw/wapi,0.5632688927943762,False,medium
bern,9,2.85,tw/wapi,0.6019332161687171,False,medium
best,1,5.61,tw/wapi,0.60896309314587,False,medium
beta,2,3.67,tw/wapi,0.4551845342706503,False,hard
bevy,9,2.2,tw/wapi,0.4481546572934974,False,hard
bias,3,3.08,tw/wapi,0.805799648506151,False,easy
bide,9,2.69,tw/wapi,0.6924428822495606,False,easy
bier,8,2.36,tw/wapi,0.523725834797891,False,medium
bike,3,4.61,tw/wapi,0.6827768014059755,False,easy
bile,6,2.85,tw/wapi,0.7565905096660809,False,easy
bilk,10,1.73,tw/wapi,0.5869947275922671,False,medium
bind,4,3.61,tw/wapi,0.6616871704745166,False,easy
bird,2,4.67,tw/wapi,0.6581722319859402,False,easy
byre,10,1.6,tw/wapi,0.6133567662565905,False,medium
birl,10,-1,tw/wapi,0.6080843585237258,False,medium
bite,4,4.63,tw/wapi,0.7355008787346222,False,easy
byte,3,2.08,tw/wapi,0.522847100175747,False,medium
blah,4,4.18,tw/wapi,0.45869947275922673,False,hard
blip,8,2.84,tw/wapi,0.4191564147627417,False,hard
bloc,6,2.66,tw/wapi,0.31898066783831286,False,hard
blot,6,2.74,tw/wapi,0.492091388400703,False,hard
blow,2,4.91,tw/wapi,0.3400702987697716,False,hard
blue,1,4.97,tw/wapi,0.5799648506151144,False,medium
blur,6,3.35,tw/wapi,0.3409490333919157,False,hard
boar,7,3.52,tw/wapi,0.6572934973637963,False,easy
boat,2,4.93,tw/wapi,0.7970123022847101,False,easy
bode,8,2.7,tw/wapi,0.7548330404217928,False,easy
body,1,5.36,tw/wapi,0.5667838312829526,False,medium
boer,10,2.52,tw/wapi,0.5861159929701231,False,medium
bogy,10,1.74,tw/wapi,0.5650263620386643,False,medium
boil,5,3.75,tw/wapi,0.6203866432337434,False,medium
bleu,8,2.77,tw/wapi,0.34270650263620395,False,hard
bold,3,3.86,tw/wapi,0.6511423550087873,False,easy
bole,10,2.12,tw/wapi,0.8189806678383128,False,easy
bolt,5,3.75,tw/wapi,0.7196836555360281,False,easy
bond,3,4.27,tw/wapi,0.7240773286467487,False,easy
bone,3,4.45,tw/wapi,0.8919156414762741,False,easy
bong,8,3.87,tw/wapi,0.6599297012302285,False,easy
bony,8,3.05,tw/wapi,0.7038664323374341,False,easy
bonk,10,2.6,tw/wapi,0.7223198594024605,False,easy
bore,4,3.95,tw/wapi,0.8884007029876978,False,easy
born,1,5.07,tw/wapi,0.7021089630931459,False,easy
bosh,10,2.43,tw/wapi,0.5764499121265378,False,medium
both,1,5.47,tw/wapi,0.5659050966608085,False,medium
bout,5,4.06,tw/wapi,0.6862917398945518,False,easy
bowl,3,4.26,tw/wapi,0.5281195079086115,False,medium
boxy,1,1.73,tw/wapi,0.5289982425307557,False,medium
brad,7,4.34,tw/wapi,0.530755711775044,False,medium
brag,7,3.48,tw/wapi,0.46660808435852374,False,hard
bray,10,2.57,tw/wapi,0.5105448154657294,False,medium
bran,8,2.85,tw/wapi,0.5123022847100176,False,medium
brat,8,4.01,tw/wapi,0.5992970123022847,False,medium
brew,6,3.43,tw/wapi,0.3760984182776802,False,hard
brie,9,3.12,tw/wapi,0.6405975395430581,False,medium
brig,8,2.99,tw/wapi,0.40861159929701235,False,hard
brim,8,2.68,tw/wapi,0.41564147627416526,False,hard
brio,9,1.9,tw/wapi,0.4024604569420036,False,hard
brit,9,3.16,tw/wapi,0.5413005272407734,False,medium
brow,6,3.26,tw/wapi,0.3479789103690686,False,hard
brut,10,2.2,tw/wapi,0.48857644991212656,False,hard
buck,5,4.25,tw/wapi,0.5000000000000001,False,medium
bulk,3,3.32,tw/wapi,0.538664323374341,False,medium
bumf,10,1.97,tw/wapi,0.41212653778558883,False,hard
bump,5,4.02,tw/wapi,0.46309314586994726,False,hard
bung,9,2.47,tw/wapi,0.5492091388400704,False,medium
bunk,6,3.65,tw/wapi,0.6115992970123023,False,medium
buns,7,3.56,tw/wapi,0.7530755711775043,False,easy
bunt,8,2.84,tw/wapi,0.6818980667838312,False,easy
buoy,7,3.16,tw/wapi,0.49824253075571184,False,hard
bury,6,4.32,tw/wapi,0.5896309314586995,False,medium
burk,10,1.82,tw/wapi,0.6080843585237259,False,medium
burn,3,4.73,tw/wapi,0.5913884007029877,False,medium
burp,9,3.13,tw/wapi,0.5641476274165202,False,medium
bush,3,4.39,tw/wapi,0.46572934973637964,False,hard
busy,2,5.04,tw/wapi,0.5096660808435852,False,medium
busk,10,1.82,tw/wapi,0.5281195079086116,False,medium
bust,5,4.24,tw/wapi,0.5984182776801406,False,medium
cafe,4,4,tw/wapi,0.7838312829525484,False,easy
cage,4,4.14,tw/wapi,0.8057996485061513,False,easy
cake,3,4.66,tw/wapi,0.7978910369068543,False,easy
calf,5,3.62,tw/wapi,0.6072056239015818,False,medium
calk,10,-1,tw/wapi,0.702108963093146,False,easy
calm,4,5.19,tw/wapi,0.6467486818980669,False,medium
camp,2,4.66,tw/wapi,0.6265377855887523,False,medium
cane,5,3.83,tw/wapi,0.944639718804921,False,easy
cant,3,3.93,tw/wapi,0.8453427065026362,False,easy
cape,6,3.81,tw/wapi,0.8084358523725835,False,easy
card,1,4.91,tw/wapi,0.773286467486819,False,easy
care,1,5.68,tw/wapi,0.9411247803163445,False,easy
cark,10,1.6,tw/wapi,0.7715289982425309,False,easy
carp,7,3.15,tw/wapi,0.7275922671353252,False,easy
cart,1,3.98,tw/wapi,0.8418277680140598,False,easy
case,1,5.39,tw/wapi,0.8611599297012302,False,easy
cash,1,4.85,tw/wapi,0.6291739894551845,False,medium
cask,8,1.82,tw/wapi,0.6915641476274166,False,easy
cast,2,4.39,tw/wapi,0.7618629173989455,False,easy
caul,10,-1,tw/wapi,0.6203866432337434,False,medium
cave,4,4.24,tw/wapi,0.7891036906854132,False,easy
celt,10,1.97,tw/wapi,0.6195079086115993,False,medium
cent,2,3.96,tw/wapi,0.6924428822495606,False,easy
cert,6,2.08,tw/wapi,0.6889279437609842,False,easy
chad,8,3.8,tw/wapi,0.4894551845342706,False,hard
chap,6,3.78,tw/wapi,0.4437609841827768,False,hard
char,2,3.16,tw/wapi,0.4182776801405976,False,hard
chat,1,4.36,tw/wapi,0.5579964850615114,False,medium
chef,4,4.22,tw/wapi,0.3216168717047452,False,hard
chew,6,3.95,tw/wapi,0.3347978910369069,False,hard
chin,5,4.01,tw/wapi,0.4130052724077328,False,hard
chip,3,4.15,tw/wapi,0.3857644991212654,False,hard
chit,8,3.38,tw/wapi,0.5,False,medium
chop,6,4.22,tw/wapi,0.34446397188049216,False,hard
chow,8,3.84,tw/wapi,0.3066783831282953,False,hard
chub,9,2.24,tw/wapi,0.2943760984182777,False,hard
chug,9,3.27,tw/wapi,0.3145869947275923,False,hard
chum,8,3.25,tw/wapi,0.3216168717047452,False,hard
cyan,7,1.9,tw/wapi,0.43497363796133565,False,hard
ciao,8,3.88,tw/wapi,0.5957820738137083,False,medium
cyst,7,2.7,tw/wapi,0.4340949033391916,False,hard
cite,4,2.89,tw/wapi,0.7355008787346222,False,easy
city,1,5.27,tw/wapi,0.5474516695957822,False,medium
clad,6,2.92,tw/wapi,0.5228471001757469,False,medium
clay,4,3.92,tw/wapi,0.5026362038664324,False,medium
clam,7,3.42,tw/wapi,0.46572934973637964,False,hard
clef,9,1.82,tw/wapi,0.3550087873462215,False,hard
clap,7,3.76,tw/wapi,0.4771528998242531,False,hard
claw,6,3.67,tw/wapi,0.43936731107205623,False,hard
clan,5,4.06,tw/wapi,0.5043936731107206,False,medium
clip,2,3.75,tw/wapi,0.4191564147627417,False,hard
clit,4,3.05,tw/wapi,0.5333919156414763,False,medium
clod,10,2.57,tw/wapi,0.4235500878734622,False,hard
clog,7,2.9,tw/wapi,0.359402460456942,False,hard
cloy,10,1.73,tw/wapi,0.40333919156414766,False,hard
clot,7,3.19,tw/wapi,0.492091388400703,False,hard
club,1,4.92,tw/wapi,0.327768014059754,False,hard
clue,4,4.33,tw/wapi,0.5799648506151144,False,medium
coal,3,3.9,tw/wapi,0.6783831282952548,False,easy
coat,3,4.46,tw/wapi,0.7970123022847101,False,easy
coax,7,2.79,tw/wapi,0.6282952548330405,False,medium
coda,8,2.45,tw/wapi,0.5123022847100176,False,medium
code,1,4.66,tw/wapi,0.7548330404217928,False,easy
coil,5,3.16,tw/wapi,0.6203866432337434,False,medium
coin,4,4.06,tw/wapi,0.6520210896309315,False,easy
coir,9,-1,tw/wapi,0.5992970123022848,False,medium
coke,6,4.28,tw/wapi,0.7451669595782073,False,easy
cola,7,3.75,tw/wapi,0.5764499121265378,False,medium
cold,2,5.18,tw/wapi,0.6511423550087873,False,easy
clop,10,2.38,tw/wapi,0.3778558875219684,False,hard
colt,7,3.46,tw/wapi,0.7196836555360281,False,easy
coma,6,4.06,tw/wapi,0.5448154657293498,False,medium
comb,6,3.66,tw/wapi,0.5351493848857646,False,medium
come,1,6.53,tw/wapi,0.7873462214411248,False,easy
comp,4,3.05,tw/wapi,0.5738137082601055,False,medium
cony,10,1.74,tw/wapi,0.7038664323374341,False,easy
cord,3,3.76,tw/wapi,0.7205623901581721,False,easy
conk,10,2.52,tw/wapi,0.7223198594024605,False,easy
core,2,4.13,tw/wapi,0.8884007029876978,False,easy
cone,5,3.56,tw/wapi,0.8919156414762741,False,easy
cosy,7,3.3,tw/wapi,0.6203866432337435,False,medium
corp,7,2.81,tw/wapi,0.6748681898066784,False,easy
coup,5,3.68,tw/wapi,0.5720562390158173,False,medium
cove,7,3.3,tw/wapi,0.7363796133567663,False,easy
cowl,9,2.08,tw/wapi,0.5281195079086115,False,medium
coxa,10,-1,tw/wapi,0.47451669595782076,False,hard
cozy,5,3.61,tw/wapi,0.5351493848857646,False,medium
crab,5,3.86,tw/wapi,0.4463971880492092,False,hard
cote,8,2.17,tw/wapi,0.797891036906854,False,easy
crag,9,1.6,tw/wapi,0.46660808435852374,False,hard
cram,8,3.18,tw/wapi,0.47363796133567665,False,hard
crap,3,4.87,tw/wapi,0.4850615114235501,True,hard
cows,4,4.11,tw/wapi,0.7179261862917399,False,easy
crew,3,4.57,tw/wapi,0.3760984182776802,False,hard
crib,6,3.67,tw/wapi,0.3884007029876978,False,hard
crop,3,3.66,tw/wapi,0.3857644991212654,False,hard
crow,6,3.8,tw/wapi,0.3479789103690686,False,hard
crud,9,2.64,tw/wapi,0.42003514938488573,False,hard
craw,10,2.12,tw/wapi,0.4472759226713533,False,hard
crux,8,2.57,tw/wapi,0.31985940246045697,False,hard
cuba,8,4.01,tw/wapi,0.3884007029876978,False,hard
cube,5,3.52,tw/wapi,0.6309314586994729,False,medium
cuke,10,1.73,tw/wapi,0.6344463971880492,False,medium
cult,4,3.74,tw/wapi,0.6089630931458699,False,medium
cunt,4,4.25,tw/wapi,0.6818980667838312,True,easy
cope,4,3.86,tw/wapi,0.7557117750439368,False,easy
curb,5,3.48,tw/wapi,0.5254833040421792,False,medium
cusp,8,2.81,tw/wapi,0.48418277680140603,False,hard
copy,1,4.65,tw/wapi,0.5676625659050967,False,medium
cork,6,3.46,tw/wapi,0.718804920913884,False,easy
czar,8,2.77,tw/wapi,0.3602811950790861,False,hard
corn,3,4.12,tw/wapi,0.7021089630931459,False,easy
cure,3,4.37,tw/wapi,0.7776801405975396,False,easy
dago,10,2.59,tw/wapi,0.554481546572935,False,medium
cost,1,4.73,tw/wapi,0.7091388400702988,False,easy
dale,7,4,tw/wapi,0.858523725834798,False,easy
days,1,5.56,tw/wapi,0.7390158172231985,False,easy
cute,3,4.91,tw/wapi,0.687170474516696,False,easy
corm,10,-1,tw/wapi,0.663444639718805,False,easy
dame,7,3.71,tw/wapi,0.82688927943761,False,easy
damn,3,5.49,tw/wapi,0.6405975395430581,False,medium
curt,9,2.98,tw/wapi,0.6783831282952548,False,easy
cosh,8,1.9,tw/wapi,0.5764499121265378,False,medium
daft,7,3.38,tw/wapi,0.671353251318102,False,easy
damp,5,3.46,tw/wapi,0.6133567662565906,False,medium
dane,10,3.43,tw/wapi,0.9314586994727593,False,easy
dank,9,2.49,tw/wapi,0.7618629173989455,False,easy
dare,4,4.92,tw/wapi,0.9279437609841827,False,easy
dark,2,5,tw/wapi,0.7583479789103691,False,easy
curd,9,3.03,tw/wapi,0.6098418277680141,False,medium
darn,6,3.97,tw/wapi,0.7416520210896309,False,easy
dart,7,3.21,tw/wapi,0.828646748681898,False,easy
curl,5,3.34,tw/wapi,0.5597539543057997,False,medium
dash,4,3.79,tw/wapi,0.6159929701230229,False,medium
date,1,5,tw/wapi,0.8374340949033392,False,easy
daub,10,2.08,tw/wapi,0.5729349736379613,False,medium
dawn,4,4.4,tw/wapi,0.5992970123022847,False,medium
daze,8,2.91,tw/wapi,0.7627416520210897,False,easy
dbms,10,-1,tw/wapi,0.4578207381370827,False,hard
deaf,5,4.31,tw/wapi,0.5184534270650264,False,medium
deal,1,5.33,tw/wapi,0.5650263620386643,False,medium
dais,9,2.38,tw/wapi,0.8497363796133569,False,easy
dean,5,4.28,tw/wapi,0.5966608084358523,False,medium
dear,3,5.29,tw/wapi,0.5439367311072056,False,medium
debt,2,4.46,tw/wapi,0.5289982425307557,False,medium
deck,3,4.12,tw/wapi,0.49736379613356774,False,hard
defy,7,3.43,tw/wapi,0.429701230228471,False,hard
deft,8,2.24,tw/wapi,0.5184534270650264,False,medium
deli,7,3.2,tw/wapi,0.44288224956063266,False,hard
demo,3,3.7,tw/wapi,0.4358523725834798,False,hard
deny,3,4.24,tw/wapi,0.5905096660808437,False,medium
dent,6,3.51,tw/wapi,0.679261862917399,False,easy
derv,10,-1,tw/wapi,0.4938488576449912,False,hard
desk,3,4.45,tw/wapi,0.5254833040421792,False,medium
dewy,9,2.86,tw/wapi,0.4446397188049209,False,hard
debs,9,2.52,tw/wapi,0.6001757469244288,False,medium
dhal,10,1.73,tw/wapi,0.4261862917398946,False,hard
deco,7,2.73,tw/wapi,0.42882249560632696,False,hard
dhow,10,1.82,tw/wapi,0.2934973637961336,False,hard
dial,3,3.97,tw/wapi,0.6028119507908613,False,medium
dibs,9,3.06,tw/wapi,0.6379613356766257,False,medium
dice,5,3.76,tw/wapi,0.7047451669595783,False,easy
dick,3,4.79,tw/wapi,0.5351493848857646,True,medium
dyer,10,2.47,tw/wapi,0.29789103690685415,False,hard
diet,2,4.19,tw/wapi,0.6502636203866433,False,easy
dink,9,2.98,tw/wapi,0.6467486818980669,False,medium
dail,10,1.82,tw/wapi,0.6599297012302285,False,easy
dirk,9,3.56,tw/wapi,0.6432337434094904,False,medium
dirt,4,4.28,tw/wapi,0.7135325131810194,False,easy
dock,5,3.75,tw/wapi,0.5975395430579965,False,medium
dish,3,4.15,tw/wapi,0.5008787346221442,False,medium
dike,8,3.05,tw/wapi,0.6695957820738138,False,easy
digs,4,3.42,tw/wapi,0.6493848857644992,False,medium
dine,6,3.65,tw/wapi,0.8163444639718805,False,easy
doge,10,2.72,tw/wapi,0.7398945518453428,False,easy
ding,7,3.93,tw/wapi,0.5843585237258349,False,medium
dint,9,2.63,tw/wapi,0.7170474516695958,False,easy
dire,5,3.37,tw/wapi,0.8128295254833041,False,easy
dime,6,3.91,tw/wapi,0.7117750439367312,False,easy
dyke,7,3.46,tw/wapi,0.4569420035149386,True,hard
doer,9,2.57,tw/wapi,0.5729349736379613,False,medium
dole,8,3.17,tw/wapi,0.8057996485061513,False,easy
dolt,10,2.7,tw/wapi,0.7065026362038664,False,easy
diva,7,3.14,tw/wapi,0.4182776801405976,False,hard
dome,5,3.55,tw/wapi,0.7741652021089631,False,easy
done,1,5.72,tw/wapi,0.8787346221441126,False,easy
dope,7,4.06,tw/wapi,0.7425307557117751,False,easy
disk,2,3.75,tw/wapi,0.5632688927943762,False,medium
disc,2,3.61,tw/wapi,0.460456942003515,False,hard
dory,9,3.48,tw/wapi,0.687170474516696,False,easy
dorm,6,3.69,tw/wapi,0.6502636203866433,False,easy
dose,2,3.76,tw/wapi,0.7952548330404218,False,easy
dive,4,4.11,tw/wapi,0.6608084358523727,False,easy
dour,9,2.2,tw/wapi,0.5333919156414764,False,medium
dove,6,3.63,tw/wapi,0.7231985940246045,False,easy
down,1,6.12,tw/wapi,0.546572934973638,False,medium
doze,9,2.98,tw/wapi,0.710017574692443,False,easy
dong,6,4.24,tw/wapi,0.6467486818980669,False,medium
dozy,10,2.57,tw/wapi,0.5219683655536028,False,medium
drab,8,2.93,tw/wapi,0.4332161687170475,False,hard
drag,3,4.38,tw/wapi,0.4534270650263621,False,hard
dray,10,1.82,tw/wapi,0.49736379613356774,False,hard
dram,9,2.24,tw/wapi,0.460456942003515,False,hard
draw,2,4.62,tw/wapi,0.4340949033391916,False,hard
drey,10,2.57,tw/wapi,0.4261862917398946,False,hard
dote,10,2.57,tw/wapi,0.7847100175746925,False,easy
drew,2,4.22,tw/wapi,0.36291739894551844,False,hard
drip,6,3.52,tw/wapi,0.41388400702987704,False,hard
drop,2,5.06,tw/wapi,0.37258347978910367,False,hard
drub,10,-1,tw/wapi,0.3224956063268893,False,hard
drug,1,4.69,tw/wapi,0.3427065026362039,False,hard
duke,6,4.17,tw/wapi,0.6212653778558875,False,medium
drum,4,4.04,tw/wapi,0.3497363796133568,False,hard
duct,5,3.41,tw/wapi,0.5571177504393674,False,medium
dumb,4,4.68,tw/wapi,0.4112478031634446,False,hard
dung,7,3.48,tw/wapi,0.5360281195079086,False,medium
dunk,7,3.31,tw/wapi,0.5984182776801406,False,medium
dupe,8,2.64,tw/wapi,0.6318101933216169,False,medium
dura,9,2.33,tw/wapi,0.5219683655536028,False,medium
dusk,6,3.45,tw/wapi,0.5149384885764499,False,medium
dust,3,4.4,tw/wapi,0.5852372583479789,False,medium
duty,2,4.71,tw/wapi,0.4859402460456942,False,hard
dump,4,4.43,tw/wapi,0.44991212653778556,False,hard
duel,7,3.69,tw/wapi,0.4833040421792618,False,hard
dual,3,3.12,tw/wapi,0.554481546572935,False,medium
duet,7,3.08,tw/wapi,0.6019332161687171,False,medium
duck,5,4.33,tw/wapi,0.48681898066783835,False,hard
duly,5,3,tw/wapi,0.507029876977153,False,medium
dune,7,2.87,tw/wapi,0.7680140597539543,False,easy
each,1,5.47,tw/wapi,0.507029876977153,False,medium
earl,7,4.05,tw/wapi,0.6291739894551845,False,medium
earn,3,4.44,tw/wapi,0.6608084358523726,False,easy
easy,1,5.42,tw/wapi,0.5790861159929701,False,medium
east,2,4.71,tw/wapi,0.6678383128295254,False,easy
eats,2,4.14,tw/wapi,0.7284710017574693,False,easy
echo,2,3.89,tw/wapi,0.11159929701230227,False,hard
ecru,10,1.97,tw/wapi,0.24516695957820742,False,hard
edam,10,1.82,tw/wapi,0.28998242530755713,False,hard
edgy,7,3.26,tw/wapi,0.1836555360281195,False,hard
edit,1,3.55,tw/wapi,0.3576449912126538,False,hard
elan,9,2.03,tw/wapi,0.41036906854130056,False,hard
emir,9,2.68,tw/wapi,0.22056239015817225,False,hard
emit,6,2.84,tw/wapi,0.3602811950790861,False,hard
envy,6,4.04,tw/wapi,0.19244288224956063,False,hard
epic,5,3.51,tw/wapi,0.20123022847100178,False,hard
epos,9,-1,tw/wapi,0.40421792618629176,False,hard
ergo,8,2.87,tw/wapi,0.2231985940246046,False,hard
eros,7,2.89,tw/wapi,0.4771528998242531,False,hard
espy,10,2.33,tw/wapi,0.1836555360281195,False,hard
etch,7,2.56,tw/wapi,0.1748681898066784,False,hard
euro,4,3.78,tw/wapi,0.44551845342706503,False,hard
evil,2,4.86,tw/wapi,0.2355008787346222,False,hard
exam,3,4.26,tw/wapi,0.2882249560632689,False,hard
exit,2,4.26,tw/wapi,0.3558875219683656,False,hard
expo,7,3.03,tw/wapi,0.1344463971880492,False,hard
face,1,5.49,tw/wapi,0.8014059753954306,False,easy
fact,1,5.19,tw/wapi,0.702108963093146,False,easy
fade,5,3.76,tw/wapi,0.7759226713532514,False,easy
fail,2,4.41,tw/wapi,0.6414762741652021,False,medium
fain,9,2.38,tw/wapi,0.6731107205623902,False,easy
fair,2,4.89,tw/wapi,0.6203866432337435,False,medium
fake,3,4.6,tw/wapi,0.7662565905096661,False,easy
fame,4,4.04,tw/wapi,0.8084358523725835,False,easy
fang,9,3.63,tw/wapi,0.6810193321616872,False,easy
fare,4,3.83,tw/wapi,0.9094903339191565,False,easy
farm,2,4.51,tw/wapi,0.6845342706502636,False,easy
fart,7,3.99,tw/wapi,0.8101933216168717,False,easy
fast,1,5.15,tw/wapi,0.7302284710017576,False,easy
fate,4,4.59,tw/wapi,0.8189806678383128,False,easy
faun,10,2.17,tw/wapi,0.6203866432337434,False,medium
faux,6,2.84,tw/wapi,0.538664323374341,False,medium
fawn,8,2.76,tw/wapi,0.5808435852372583,False,medium
faze,9,2.3,tw/wapi,0.7442882249560633,False,easy
fear,2,4.98,tw/wapi,0.5254833040421794,False,medium
feat,4,3.18,tw/wapi,0.6652021089630932,False,easy
felt,2,5.11,tw/wapi,0.5878734622144113,False,medium
fend,7,3.13,tw/wapi,0.5922671353251318,False,medium
fern,7,3.12,tw/wapi,0.5702987697715289,False,medium
feud,7,3.04,tw/wapi,0.4859402460456942,False,hard
fiat,7,3.05,tw/wapi,0.70298769771529,False,easy
file,1,4.61,tw/wapi,0.724956063268893,False,easy
film,1,5.16,tw/wapi,0.5000000000000001,False,medium
find,1,5.9,tw/wapi,0.6300527240773287,False,medium
fine,1,5.75,tw/wapi,0.7978910369068543,False,easy
fink,8,2.94,tw/wapi,0.6282952548330405,False,medium
